event_id,match_id,match_label,period,time_start,time_end,frame_start,frame_end,player_id,player_name,team_id,team_shortname,event_subtype,x_start,y_start,x_end,y_end,channel_start,channel_end,third_start,third_end,penalty_area_start,penalty_area_end,distance_covered,speed_avg,speed_avg_band,trajectory_direction,targeted,received,received_in_space,dangerous,xthreat,team_in_possession_phase_type,team_out_of_possession_phase_type,high_intensity
1_204,1899585,Auckland FC v Wellington P FC,1,41:42.0,41:43.8,25030,25048,26969,H. Ishige,867,Wellington P FC,pulling_wide,44.69,10.95,39.27,17.51,half_space_left,half_space_left,attacking_third,attacking_third,True,True,8.52,16.94,running,sideway_left,0.0,0.0,,1.0,0.0219,finish,low_block,False
1_205,1899585,Auckland FC v Wellington P FC,1,42:27.7,42:34.3,25487,25553,4322,H. Sakai,4177,Auckland FC,overlap,6.54,2.1,40.84,-16.07,center,half_space_right,middle_third,attacking_third,False,True,41.66,23.25,hsr,forward,1.0,1.0,1.0,1.0,0.0425,finish,low_block,True
1_206,1899585,Auckland FC v Wellington P FC,1,43:43.8,43:46.2,26248,26272,23418,F. Gallegos,4177,Auckland FC,dropping_off,24.02,8.75,18.08,19.93,center,half_space_left,attacking_third,attacking_third,False,False,12.68,18.84,running,sideway_left,0.0,0.0,,0.0,0.0033,set_play,defending_set_play,False
1_207,1899585,Auckland FC v Wellington P FC,1,43:44.5,43:46.7,26255,26277,965685,L. Gillion,4177,Auckland FC,pulling_wide,31.19,9.36,36.55,22.04,half_space_left,wide_left,attacking_third,attacking_third,False,False,13.79,22.48,hsr,sideway_left,1.0,0.0,,0.0,0.009,set_play,defending_set_play,True
1_208,1899585,Auckland FC v Wellington P FC,1,44:07.0,44:07.8,26480,26488,23418,F. Gallegos,4177,Auckland FC,support,41.61,21.87,39.85,18.86,wide_left,half_space_left,attacking_third,attacking_third,False,True,3.51,15.78,running,sideway_right,0.0,0.0,,1.0,0.0261,finish,low_block,False
1_209,1899585,Auckland FC v Wellington P FC,1,44:16.7,44:17.4,26577,26584,23909,K. Barbarouses,867,Wellington P FC,support,-29.47,-16.94,-26.1,-17.3,half_space_right,half_space_right,defensive_third,defensive_third,False,False,2.88,17.62,running,forward,0.0,0.0,,0.0,0.0046,build_up,high_block,False
1_210,1899585,Auckland FC v Wellington P FC,1,44:17.5,44:19.5,26585,26605,23909,K. Barbarouses,867,Wellington P FC,run_ahead_of_the_ball,-25.57,-17.48,-13.39,-20.04,half_space_right,half_space_right,defensive_third,middle_third,False,False,12.55,22.63,hsr,forward,0.0,0.0,,0.0,0.009,build_up,high_block,True
1_211,1899585,Auckland FC v Wellington P FC,1,44:17.5,44:19.5,26585,26605,51017,T. Payne,867,Wellington P FC,run_ahead_of_the_ball,-26.99,-16.08,-13.63,-22.56,half_space_right,wide_right,defensive_third,middle_third,False,False,14.87,26.66,sprinting,forward,1.0,0.0,,0.0,0.0083,build_up,high_block,True
1_212,1899585,Auckland FC v Wellington P FC,1,44:21.1,44:22.2,26621,26632,133498,F. De Vries,4177,Auckland FC,support,10.67,29.71,13.92,33.87,wide_left,wide_left,middle_third,middle_third,False,False,4.89,17.09,running,sideway_left,0.0,0.0,,0.0,0.0061,quick_break,defending_quick_break,False
1_213,1899585,Auckland FC v Wellington P FC,1,44:26.9,44:28.9,26679,26699,4322,H. Sakai,4177,Auckland FC,run_ahead_of_the_ball,24.94,14.15,31.25,6.65,half_space_left,center,attacking_third,attacking_third,False,False,9.85,17.56,running,sideway_right,0.0,0.0,,1.0,0.0773,quick_break,defending_quick_break,False
1_214,1899585,Auckland FC v Wellington P FC,1,45:08.1,45:11.0,27091,27120,38673,G. May,4177,Auckland FC,behind,-0.45,11.79,15.16,16.43,half_space_left,half_space_left,middle_third,middle_third,False,False,15.89,20.74,hsr,forward,0.0,0.0,,1.0,0.0288,create,medium_block,True
1_215,1899585,Auckland FC v Wellington P FC,1,45:12.7,45:15.8,27137,27168,965685,L. Gillion,4177,Auckland FC,run_ahead_of_the_ball,3.5,26.74,19.56,23.53,wide_left,wide_left,middle_third,attacking_third,False,False,16.07,19.07,running,forward,0.0,0.0,,1.0,0.041,finish,low_block,False
1_216,1899585,Auckland FC v Wellington P FC,1,45:16.4,45:18.1,27174,27191,23418,F. Gallegos,4177,Auckland FC,run_ahead_of_the_ball,14.29,32.57,21.82,33.25,wide_left,wide_left,middle_third,attacking_third,False,False,7.14,15.95,running,forward,0.0,0.0,,0.0,0.0077,finish,low_block,False
1_217,1899585,Auckland FC v Wellington P FC,1,45:22.2,45:24.3,27232,27253,50951,J. Brimmer,4177,Auckland FC,run_ahead_of_the_ball,23.08,19.75,30.33,11.26,half_space_left,half_space_left,attacking_third,attacking_third,False,False,10.91,19.35,running,sideway_right,0.0,0.0,,1.0,0.0519,finish,low_block,False
1_218,1899585,Auckland FC v Wellington P FC,1,45:26.4,45:27.5,27274,27285,965685,L. Gillion,4177,Auckland FC,run_ahead_of_the_ball,35.46,14.69,39.21,17.78,half_space_left,half_space_left,attacking_third,attacking_third,False,True,4.44,15.82,running,forward,0.0,0.0,,1.0,0.0223,finish,low_block,False
1_219,1899585,Auckland FC v Wellington P FC,1,45:26.5,45:28.6,27275,27296,38673,G. May,4177,Auckland FC,cross_receiver,29.2,16.17,37.87,11.45,half_space_left,half_space_left,attacking_third,attacking_third,False,True,9.53,16.91,running,forward,0.0,0.0,,1.0,0.0593,finish,low_block,False
1_220,1899585,Auckland FC v Wellington P FC,1,45:28.2,45:29.1,27292,27301,50951,J. Brimmer,4177,Auckland FC,cross_receiver,39.47,5.81,43.43,6.82,center,center,attacking_third,attacking_third,True,True,3.66,16.28,running,forward,1.0,1.0,0.0,1.0,0.0527,finish,low_block,False
1_221,1899585,Auckland FC v Wellington P FC,1,46:02.8,46:06.8,27638,27678,38673,G. May,4177,Auckland FC,run_ahead_of_the_ball,7.84,18.05,27.4,13.18,half_space_left,half_space_left,middle_third,attacking_third,False,False,21.24,19.04,running,forward,1.0,1.0,1.0,1.0,0.0394,quick_break,defending_quick_break,False
1_222,1899585,Auckland FC v Wellington P FC,1,46:03.3,46:06.0,27643,27670,133501,L. Rogerson,4177,Auckland FC,support,0.61,11.67,17.23,10.28,half_space_left,half_space_left,middle_third,middle_third,False,False,16.11,22.37,hsr,forward,0.0,0.0,,1.0,0.0504,quick_break,defending_quick_break,True
1_223,1899585,Auckland FC v Wellington P FC,1,46:06.1,46:07.7,27671,27687,965685,L. Gillion,4177,Auckland FC,support,21.18,26.51,26.7,20.53,wide_left,wide_left,attacking_third,attacking_third,False,False,8.14,18.26,running,sideway_right,0.0,0.0,,1.0,0.0307,quick_break,defending_quick_break,False
1_224,1899585,Auckland FC v Wellington P FC,1,46:06.1,46:07.8,27671,27688,133501,L. Rogerson,4177,Auckland FC,support,17.92,10.07,28.3,5.69,half_space_left,center,attacking_third,attacking_third,False,False,10.72,23.82,hsr,forward,0.0,0.0,,1.0,0.1404,quick_break,defending_quick_break,True
1_225,1899585,Auckland FC v Wellington P FC,1,46:08.3,46:09.9,27693,27709,23418,F. Gallegos,4177,Auckland FC,support,19.55,22.69,27.19,22.28,wide_left,wide_left,attacking_third,attacking_third,False,False,7.66,17.22,running,forward,0.0,0.0,,1.0,0.0226,finish,low_block,False
1_226,1899585,Auckland FC v Wellington P FC,1,46:10.0,46:11.9,27710,27729,23418,F. Gallegos,4177,Auckland FC,run_ahead_of_the_ball,27.63,22.28,35.31,19.2,wide_left,half_space_left,attacking_third,attacking_third,False,False,8.0,15.92,running,forward,0.0,0.0,,1.0,0.0704,finish,low_block,False
1_227,1899585,Auckland FC v Wellington P FC,1,46:10.0,46:12.3,27710,27733,965685,L. Gillion,4177,Auckland FC,run_ahead_of_the_ball,30.35,14.98,38.09,5.95,half_space_left,center,attacking_third,attacking_third,False,True,11.57,18.65,running,sideway_right,0.0,0.0,,1.0,0.1505,finish,low_block,False
1_228,1899585,Auckland FC v Wellington P FC,1,47:26.8,47:29.1,28478,28501,27003,K. Nagasawa,867,Wellington P FC,run_ahead_of_the_ball,-12.49,-6.72,-4.56,1.18,center,center,middle_third,middle_third,False,False,10.69,17.57,running,forward,0.0,0.0,,0.0,0.0068,create,medium_block,False
1_229,1899585,Auckland FC v Wellington P FC,1,47:30.1,47:32.5,28511,28535,26969,H. Ishige,867,Wellington P FC,pulling_wide,-14.51,9.34,-12.7,20.95,half_space_left,wide_left,middle_third,middle_third,False,False,11.78,17.54,running,sideway_left,1.0,1.0,1.0,0.0,0.0017,build_up,high_block,False
1_230,1899585,Auckland FC v Wellington P FC,1,47:36.9,47:39.6,28579,28606,799092,M. Sheridan,867,Wellington P FC,dropping_off,-24.77,-15.15,-36.8,-22.49,half_space_right,wide_right,defensive_third,defensive_third,False,False,13.83,18.87,running,backward,0.0,0.0,,0.0,0.0001,build_up,high_block,False
1_231,1899585,Auckland FC v Wellington P FC,1,47:37.7,47:38.7,28587,28597,698137,I. Hughes,867,Wellington P FC,dropping_off,-35.3,-8.39,-39.62,-9.81,center,half_space_right,defensive_third,defensive_third,False,False,4.55,16.21,running,backward,1.0,1.0,1.0,0.0,0.0001,build_up,high_block,False
1_232,1899585,Auckland FC v Wellington P FC,1,47:38.7,47:41.9,28597,28629,51046,P. Retre,867,Wellington P FC,coming_short,-20.44,-0.29,-30.34,-11.52,center,half_space_right,defensive_third,defensive_third,False,False,15.14,16.97,running,sideway_right,0.0,0.0,,0.0,0.0002,build_up,high_block,False
1_233,1899585,Auckland FC v Wellington P FC,1,47:44.2,47:45.2,28652,28662,23909,K. Barbarouses,867,Wellington P FC,support,-12.69,-22.62,-13.22,-17.12,wide_right,half_space_right,middle_third,middle_third,False,False,5.63,20.1,hsr,sideway_left,0.0,0.0,,0.0,0.0015,create,medium_block,True
1_234,1899585,Auckland FC v Wellington P FC,1,47:44.7,47:49.1,28657,28701,799092,M. Sheridan,867,Wellington P FC,run_ahead_of_the_ball,-34.99,-27.31,8.2,-16.76,wide_right,half_space_right,defensive_third,middle_third,False,False,44.51,,,forward,0.0,0.0,,1.0,0.0231,finish,low_block,False
1_235,1899585,Auckland FC v Wellington P FC,1,47:45.6,47:53.7,28666,28747,27003,K. Nagasawa,867,Wellington P FC,behind,-1.46,-0.74,43.14,7.24,center,center,middle_third,attacking_third,False,True,49.35,21.89,hsr,forward,1.0,0.0,,1.0,0.0745,finish,low_block,True
1_236,1899585,Auckland FC v Wellington P FC,1,47:46.6,47:53.7,28676,28747,26969,H. Ishige,867,Wellington P FC,run_ahead_of_the_ball,-0.35,29.53,43.03,18.1,wide_left,half_space_left,middle_third,attacking_third,False,True,44.89,23.03,hsr,forward,0.0,0.0,,1.0,0.0341,finish,low_block,True
1_237,1899585,Auckland FC v Wellington P FC,2,45:01.5,45:04.5,29785,29815,133498,F. De Vries,4177,Auckland FC,run_ahead_of_the_ball,2.64,29.9,17.23,26.95,wide_left,wide_left,middle_third,middle_third,False,False,15.53,18.51,running,forward,1.0,1.0,0.0,0.0,0.0053,chaotic,chaotic,False
1_238,1899585,Auckland FC v Wellington P FC,2,45:01.9,45:03.8,29789,29808,965685,L. Gillion,4177,Auckland FC,run_ahead_of_the_ball,3.53,21.66,12.8,20.35,wide_left,wide_left,middle_third,middle_third,False,False,8.94,17.71,running,forward,0.0,0.0,,0.0,0.0071,chaotic,chaotic,False
1_239,1899585,Auckland FC v Wellington P FC,2,45:14.3,45:15.4,29913,29924,50951,J. Brimmer,4177,Auckland FC,support,27.31,21.51,31.46,18.94,wide_left,half_space_left,attacking_third,attacking_third,False,False,4.49,15.93,running,forward,0.0,0.0,,1.0,0.023,finish,low_block,False
1_240,1899585,Auckland FC v Wellington P FC,2,45:14.7,45:18.0,29917,29950,23418,F. Gallegos,4177,Auckland FC,overlap,19.12,16.91,35.84,28.98,half_space_left,wide_left,attacking_third,attacking_third,False,False,20.14,22.6,hsr,forward,0.0,0.0,,0.0,0.0095,finish,low_block,True
1_241,1899585,Auckland FC v Wellington P FC,2,45:18.1,45:18.9,29951,29959,23418,F. Gallegos,4177,Auckland FC,overlap,36.47,29.17,40.65,29.34,wide_left,wide_left,attacking_third,attacking_third,False,False,4.23,18.92,running,forward,0.0,0.0,,0.0,0.0161,finish,low_block,False
1_242,1899585,Auckland FC v Wellington P FC,2,45:25.1,45:27.3,30021,30043,133495,C. Howieson,4177,Auckland FC,coming_short,21.57,8.86,16.16,0.11,center,center,attacking_third,middle_third,False,False,10.34,16.83,running,sideway_right,1.0,1.0,0.0,0.0,0.0027,finish,low_block,False
1_243,1899585,Auckland FC v Wellington P FC,2,45:29.6,45:31.0,30066,30080,133495,C. Howieson,4177,Auckland FC,coming_short,10.08,-5.19,8.0,-10.98,center,half_space_right,middle_third,middle_third,False,False,6.28,16.06,running,sideway_right,0.0,0.0,,0.0,0.0028,create,medium_block,False
1_244,1899585,Auckland FC v Wellington P FC,2,45:32.3,45:36.1,30093,30131,23418,F. Gallegos,4177,Auckland FC,coming_short,11.58,6.3,-1.32,16.05,center,half_space_left,middle_third,middle_third,False,False,16.39,15.5,running,backward,0.0,0.0,,0.0,0.0014,create,medium_block,False
1_245,1899585,Auckland FC v Wellington P FC,2,45:32.9,45:35.4,30099,30124,50951,J. Brimmer,4177,Auckland FC,pulling_wide,13.91,14.41,15.24,25.75,half_space_left,wide_left,middle_third,middle_third,False,False,11.03,16.43,running,sideway_left,0.0,0.0,,0.0,0.0043,create,medium_block,False
1_246,1899585,Auckland FC v Wellington P FC,2,45:43.4,45:44.9,30204,30219,26969,H. Ishige,867,Wellington P FC,pulling_wide,-9.97,12.72,-5.63,19.81,half_space_left,half_space_left,middle_third,middle_third,False,False,7.69,19.99,running,sideway_left,0.0,0.0,,0.0,0.0016,chaotic,chaotic,False
1_247,1899585,Auckland FC v Wellington P FC,2,45:43.9,45:46.1,30209,30231,27003,K. Nagasawa,867,Wellington P FC,pulling_half_space,4.35,1.84,2.28,14.25,center,half_space_left,middle_third,middle_third,False,False,12.63,20.61,hsr,sideway_left,1.0,1.0,1.0,0.0,0.0032,chaotic,chaotic,True
1_248,1899585,Auckland FC v Wellington P FC,2,45:45.0,45:46.9,30220,30239,26969,H. Ishige,867,Wellington P FC,run_ahead_of_the_ball,-5.3,20.39,4.8,27.81,wide_left,wide_left,middle_third,middle_third,False,False,12.21,24.31,hsr,forward,1.0,0.0,,0.0,0.0041,chaotic,chaotic,True
1_249,1899585,Auckland FC v Wellington P FC,2,45:50.9,45:52.2,30279,30292,51667,D. Hall,4177,Auckland FC,support,-2.16,-8.89,4.26,-8.74,center,center,middle_third,middle_third,False,False,6.06,17.94,running,forward,0.0,0.0,,0.0,0.0149,create,medium_block,False
1_250,1899585,Auckland FC v Wellington P FC,2,46:02.4,46:04.2,30394,30412,133495,C. Howieson,4177,Auckland FC,coming_short,8.55,-8.99,10.39,-16.83,center,half_space_right,middle_third,middle_third,False,False,8.11,16.14,running,sideway_right,0.0,0.0,,0.0,0.0021,finish,low_block,False
1_251,1899585,Auckland FC v Wellington P FC,2,46:03.1,46:05.5,30401,30425,133501,L. Rogerson,4177,Auckland FC,pulling_wide,17.17,-15.21,20.55,-26.54,half_space_right,wide_right,middle_third,attacking_third,False,False,11.89,17.7,running,sideway_right,1.0,1.0,1.0,0.0,0.004,finish,low_block,False
1_252,1899585,Auckland FC v Wellington P FC,2,46:05.6,46:08.7,30426,30457,4322,H. Sakai,4177,Auckland FC,overlap,11.02,-28.22,31.26,-32.36,wide_right,wide_right,middle_third,attacking_third,False,False,20.37,24.36,hsr,forward,0.0,0.0,,0.0,0.0038,finish,low_block,True
1_253,1899585,Auckland FC v Wellington P FC,2,46:36.4,46:40.0,30734,30770,698137,I. Hughes,867,Wellington P FC,dropping_off,-25.23,8.66,-40.01,-6.02,center,center,defensive_third,defensive_third,False,False,20.98,20.82,hsr,backward,0.0,0.0,,0.0,0.0002,build_up,high_block,True
1_254,1899585,Auckland FC v Wellington P FC,2,46:36.9,46:42.4,30739,30794,799092,M. Sheridan,867,Wellington P FC,pulling_wide,-24.31,-1.25,-27.53,-25.81,center,wide_right,defensive_third,defensive_third,False,False,29.89,19.75,running,sideway_right,1.0,1.0,1.0,0.0,0.0001,build_up,high_block,False
1_255,1899585,Auckland FC v Wellington P FC,2,46:43.5,46:45.5,30805,30825,23909,K. Barbarouses,867,Wellington P FC,run_ahead_of_the_ball,-1.89,-15.59,7.2,-18.3,half_space_right,half_space_right,middle_third,middle_third,False,False,9.52,17.32,running,forward,0.0,0.0,,0.0,0.0082,create,medium_block,False
1_256,1899585,Auckland FC v Wellington P FC,2,47:27.6,47:29.1,31246,31261,51046,P. Retre,867,Wellington P FC,support,-11.16,8.69,-10.12,2.29,center,center,middle_third,middle_third,False,False,6.12,15.66,running,sideway_right,1.0,1.0,1.0,0.0,0.0035,transition,defending_transition,False
1_257,1899585,Auckland FC v Wellington P FC,2,47:29.9,47:33.8,31269,31308,26969,H. Ishige,867,Wellington P FC,behind,3.85,13.92,28.76,10.16,half_space_left,half_space_left,middle_third,attacking_third,False,False,24.93,23.63,hsr,forward,1.0,1.0,0.0,1.0,0.1118,transition,defending_transition,True
1_258,1899585,Auckland FC v Wellington P FC,2,47:32.5,47:36.0,31295,31330,23909,K. Barbarouses,867,Wellington P FC,cross_receiver,23.68,1.9,40.68,-2.06,center,center,attacking_third,attacking_third,False,True,17.33,18.16,running,forward,0.0,0.0,,1.0,0.2124,transition,defending_transition,False
1_259,1899585,Auckland FC v Wellington P FC,2,47:33.1,47:37.2,31301,31342,27003,K. Nagasawa,867,Wellington P FC,overlap,21.02,1.94,38.25,13.63,center,half_space_left,attacking_third,attacking_third,False,True,21.0,18.96,running,forward,0.0,0.0,,1.0,0.0296,transition,defending_transition,False
1_260,1899585,Auckland FC v Wellington P FC,2,48:04.3,48:05.4,31613,31624,133495,C. Howieson,4177,Auckland FC,coming_short,-32.3,-3.38,-31.31,-8.52,center,center,defensive_third,defensive_third,False,False,4.81,16.93,running,sideway_right,0.0,0.0,,0.0,0.0002,build_up,high_block,False
1_261,1899585,Auckland FC v Wellington P FC,2,48:08.7,48:10.1,31657,31671,133495,C. Howieson,4177,Auckland FC,run_ahead_of_the_ball,-34.77,-11.67,-31.59,-17.36,half_space_right,half_space_right,defensive_third,defensive_third,False,False,6.63,16.91,running,sideway_right,0.0,0.0,,0.0,0.0002,build_up,high_block,False
1_262,1899585,Auckland FC v Wellington P FC,2,48:15.5,48:16.7,31725,31737,50951,J. Brimmer,4177,Auckland FC,coming_short,-13.16,-12.45,-15.82,-17.21,half_space_right,half_space_right,middle_third,middle_third,False,False,5.46,16.04,running,sideway_right,0.0,0.0,,0.0,0.0009,build_up,high_block,False
1_263,1899585,Auckland FC v Wellington P FC,2,48:26.7,48:28.6,31837,31856,799092,M. Sheridan,867,Wellington P FC,support,4.15,-11.56,12.39,-17.1,half_space_right,half_space_right,middle_third,middle_third,False,False,9.52,18.74,running,forward,0.0,0.0,,0.0,0.0035,finish,low_block,False
1_264,1899585,Auckland FC v Wellington P FC,2,48:27.3,48:28.6,31843,31856,23909,K. Barbarouses,867,Wellington P FC,run_ahead_of_the_ball,20.83,-7.52,27.59,-9.35,center,half_space_right,attacking_third,attacking_third,False,False,6.51,19.45,running,forward,0.0,0.0,,1.0,0.0278,finish,low_block,False
1_265,1899585,Auckland FC v Wellington P FC,2,48:55.2,48:57.8,32122,32148,965685,L. Gillion,4177,Auckland FC,run_ahead_of_the_ball,-12.58,16.77,2.93,13.72,half_space_left,half_space_left,middle_third,middle_third,False,False,15.91,21.96,hsr,forward,0.0,0.0,,1.0,0.0321,create,medium_block,True
1_266,1899585,Auckland FC v Wellington P FC,2,48:57.9,49:00.8,32149,32178,133501,L. Rogerson,4177,Auckland FC,pulling_wide,6.47,-11.38,14.8,-21.06,half_space_right,wide_right,middle_third,middle_third,False,False,12.55,16.07,running,sideway_right,0.0,0.0,,0.0,0.0062,create,medium_block,False
1_267,1899585,Auckland FC v Wellington P FC,2,49:25.5,49:28.0,32425,32450,38673,G. May,4177,Auckland FC,underlap,20.74,18.64,32.19,25.05,half_space_left,wide_left,attacking_third,attacking_third,False,False,12.76,19.37,running,forward,1.0,1.0,1.0,0.0,0.0088,finish,low_block,False
1_268,1899585,Auckland FC v Wellington P FC,2,49:32.0,49:34.1,32490,32511,50951,J. Brimmer,4177,Auckland FC,pulling_half_space,30.61,7.33,35.17,16.73,center,half_space_left,attacking_third,attacking_third,False,False,10.08,17.84,running,sideway_left,0.0,0.0,,0.0,0.0132,finish,low_block,False
1_269,1899585,Auckland FC v Wellington P FC,2,49:35.9,49:39.1,32529,32561,51017,T. Payne,867,Wellington P FC,run_ahead_of_the_ball,-16.2,-21.8,5.72,-18.83,wide_right,half_space_right,middle_third,middle_third,False,False,22.66,25.39,sprinting,forward,0.0,0.0,,0.0,0.0149,chaotic,chaotic,True
1_270,1899585,Auckland FC v Wellington P FC,2,49:36.1,49:39.6,32531,32566,23909,K. Barbarouses,867,Wellington P FC,overlap,-27.84,-27.09,-2.33,-25.7,wide_right,wide_right,defensive_third,middle_third,False,False,24.77,26.18,sprinting,forward,1.0,1.0,0.0,0.0,0.0036,chaotic,chaotic,True
1_271,1899585,Auckland FC v Wellington P FC,2,49:36.3,49:39.1,32533,32561,26969,H. Ishige,867,Wellington P FC,run_ahead_of_the_ball,-16.67,7.36,1.12,8.93,center,center,middle_third,middle_third,False,False,17.9,22.89,hsr,forward,0.0,0.0,,0.0,0.003,chaotic,chaotic,True
1_272,1899585,Auckland FC v Wellington P FC,2,49:37.0,49:39.1,32540,32561,51046,P. Retre,867,Wellington P FC,support,-20.16,-10.13,-10.34,-5.09,half_space_right,center,defensive_third,middle_third,False,False,10.53,18.98,running,forward,0.0,0.0,,0.0,0.0011,chaotic,chaotic,False
1_273,1899585,Auckland FC v Wellington P FC,2,49:43.2,49:44.4,32602,32614,965685,L. Gillion,4177,Auckland FC,run_ahead_of_the_ball,1.17,22.23,7.06,24.72,wide_left,wide_left,middle_third,middle_third,False,False,6.41,19.17,running,forward,0.0,0.0,,0.0,0.0098,create,medium_block,False
1_274,1899585,Auckland FC v Wellington P FC,2,49:43.6,49:44.4,32606,32614,38673,G. May,4177,Auckland FC,run_ahead_of_the_ball,8.71,12.07,12.02,10.24,half_space_left,half_space_left,middle_third,middle_third,False,False,3.79,17.0,running,forward,0.0,0.0,,1.0,0.0267,create,medium_block,False
1_275,1899585,Auckland FC v Wellington P FC,2,49:44.5,49:48.0,32615,32650,23418,F. Gallegos,4177,Auckland FC,run_ahead_of_the_ball,2.62,17.06,23.45,14.14,half_space_left,half_space_left,middle_third,attacking_third,False,False,20.67,21.88,hsr,forward,0.0,0.0,,1.0,0.0275,finish,low_block,True
1_276,1899585,Auckland FC v Wellington P FC,2,49:44.5,49:49.6,32615,32666,965685,L. Gillion,4177,Auckland FC,overlap,7.62,24.89,38.67,23.74,wide_left,wide_left,middle_third,attacking_third,False,False,31.54,22.47,hsr,forward,1.0,1.0,1.0,1.0,0.0208,finish,low_block,True
1_277,1899585,Auckland FC v Wellington P FC,2,49:48.1,49:49.5,32651,32665,50951,J. Brimmer,4177,Auckland FC,support,23.38,22.52,29.08,20.08,wide_left,half_space_left,attacking_third,attacking_third,False,False,6.21,15.97,running,forward,1.0,1.0,0.0,1.0,0.0355,finish,low_block,False
1_278,1899585,Auckland FC v Wellington P FC,2,49:48.1,49:51.1,32651,32681,23418,F. Gallegos,4177,Auckland FC,cross_receiver,24.07,14.15,39.66,13.08,half_space_left,half_space_left,attacking_third,attacking_third,False,True,15.63,18.74,running,forward,0.0,0.0,,1.0,0.0411,finish,low_block,False
1_279,1899585,Auckland FC v Wellington P FC,2,49:48.1,49:51.5,32651,32685,133501,L. Rogerson,4177,Auckland FC,cross_receiver,16.17,-8.88,37.18,-6.78,center,center,middle_third,attacking_third,False,True,21.12,22.31,hsr,forward,0.0,0.0,,1.0,0.0788,finish,low_block,True
1_280,1899585,Auckland FC v Wellington P FC,2,51:53.5,51:54.6,33905,33916,27003,K. Nagasawa,867,Wellington P FC,coming_short,-18.28,-17.15,-24.18,-17.04,half_space_right,half_space_right,defensive_third,defensive_third,False,False,5.43,,,backward,0.0,0.0,,0.0,0.0002,direct,defending_direct,False
1_281,1899585,Auckland FC v Wellington P FC,2,51:57.1,51:58.9,33941,33959,965685,L. Gillion,4177,Auckland FC,dropping_off,28.6,27.91,20.71,28.51,wide_left,wide_left,attacking_third,attacking_third,False,False,7.98,15.91,running,backward,0.0,0.0,,0.0,0.0083,chaotic,chaotic,False
1_282,1899585,Auckland FC v Wellington P FC,2,52:05.6,52:06.7,34026,34037,23418,F. Gallegos,4177,Auckland FC,support,24.68,19.82,29.15,21.99,half_space_left,wide_left,attacking_third,attacking_third,False,False,4.56,16.14,running,forward,0.0,0.0,,0.0,0.0154,finish,low_block,False
1_283,1899585,Auckland FC v Wellington P FC,2,52:07.3,52:09.7,34043,34067,133501,L. Rogerson,4177,Auckland FC,cross_receiver,36.32,4.49,44.31,-4.65,center,center,attacking_third,attacking_third,True,True,12.54,18.76,running,sideway_right,1.0,1.0,0.0,1.0,0.1304,finish,low_block,False
1_284,1899585,Auckland FC v Wellington P FC,2,52:07.7,52:08.7,34047,34057,38673,G. May,4177,Auckland FC,cross_receiver,42.84,7.41,46.46,4.63,center,center,attacking_third,attacking_third,True,True,4.57,16.27,running,forward,0.0,0.0,,1.0,0.1068,finish,low_block,False
1_285,1899585,Auckland FC v Wellington P FC,2,52:15.0,52:18.2,34120,34152,51017,T. Payne,867,Wellington P FC,run_ahead_of_the_ball,-17.53,5.6,3.14,6.39,center,center,defensive_third,middle_third,False,False,20.78,23.26,hsr,forward,0.0,0.0,,1.0,0.0308,chaotic,chaotic,True
1_286,1899585,Auckland FC v Wellington P FC,2,54:06.1,54:06.8,35231,35238,50951,J. Brimmer,4177,Auckland FC,pulling_wide,34.01,-19.62,32.1,-22.11,half_space_right,wide_right,attacking_third,attacking_third,False,False,2.72,15.97,running,sideway_right,1.0,1.0,0.0,0.0,0.0038,set_play,defending_set_play,False
1_287,1899585,Auckland FC v Wellington P FC,2,55:33.5,55:34.4,36105,36114,799092,M. Sheridan,867,Wellington P FC,support,-26.04,-4.63,-22.82,-6.79,center,center,defensive_third,defensive_third,False,False,3.43,15.57,running,forward,0.0,0.0,,0.0,0.0013,create,medium_block,False
1_288,1899585,Auckland FC v Wellington P FC,2,55:39.4,55:41.0,36164,36180,51015,A. Rufer,867,Wellington P FC,run_ahead_of_the_ball,-12.03,-4.8,-7.0,-10.94,center,half_space_right,middle_third,middle_third,False,False,7.94,17.81,running,sideway_right,1.0,1.0,0.0,0.0,0.0013,create,medium_block,False
1_289,1899585,Auckland FC v Wellington P FC,2,56:02.0,56:04.1,36390,36411,133501,L. Rogerson,4177,Auckland FC,coming_short,16.87,-12.71,11.24,-19.55,half_space_right,half_space_right,middle_third,middle_third,False,False,8.65,15.94,running,sideway_right,1.0,1.0,0.0,0.0,0.002,create,medium_block,False
1_290,1899585,Auckland FC v Wellington P FC,2,56:02.9,56:05.9,36399,36429,133495,C. Howieson,4177,Auckland FC,support,2.6,-3.72,6.75,-15.72,center,half_space_right,middle_third,middle_third,False,False,13.56,16.28,running,sideway_right,0.0,0.0,,0.0,0.0059,finish,low_block,False
1_291,1899585,Auckland FC v Wellington P FC,2,56:35.8,56:37.5,36728,36745,51046,P. Retre,867,Wellington P FC,coming_short,3.2,0.39,-3.47,-4.69,center,center,middle_third,middle_third,False,False,7.83,19.81,running,backward,0.0,0.0,,0.0,0.0008,build_up,high_block,False
