match_id,match_label,period,time_start,time_end,duration,team_in_possession_id,team_in_possession_shortname,team_in_possession_phase_type,team_out_of_possession_phase_type,x_start,y_start,x_end,y_end
1899585,Auckland FC v Wellington P FC,1,07:49.8,08:04.5,14.7,4177,Auckland FC,create,medium_block,5.47,26.18,12.6,-6.32
1899585,Auckland FC v Wellington P FC,1,08:04.5,08:24.4,19.9,4177,Auckland FC,finish,low_block,12.13,-6.57,47.85,-11.36
1899585,Auckland FC v Wellington P FC,1,08:24.4,08:26.6,2.2,867,Wellington P FC,chaotic,chaotic,-48.01,11.49,-39.59,25.57
1899585,Auckland FC v Wellington P FC,1,08:40.4,08:41.4,1.0,4177,Auckland FC,chaotic,chaotic,39.65,-28.19,42.92,-29.44
1899585,Auckland FC v Wellington P FC,1,08:56.6,08:58.4,1.8,4177,Auckland FC,chaotic,chaotic,38.19,-33.39,37.38,-32.38
1899585,Auckland FC v Wellington P FC,1,08:58.4,09:08.9,10.5,867,Wellington P FC,build_up,high_block,-37.4,32.43,-29.42,28.56
1899585,Auckland FC v Wellington P FC,1,09:26.5,09:27.5,1.0,4177,Auckland FC,chaotic,chaotic,27.0,-31.67,31.1,-29.69
1899585,Auckland FC v Wellington P FC,1,09:35.7,09:42.5,6.8,867,Wellington P FC,create,medium_block,-44.86,-4.14,-21.23,-26.56
1899585,Auckland FC v Wellington P FC,1,09:57.9,09:58.0,0.1,867,Wellington P FC,create,medium_block,-19.33,-19.99,-19.33,-19.99
1899585,Auckland FC v Wellington P FC,1,09:58.0,10:05.9,7.9,867,Wellington P FC,build_up,high_block,-20.06,-19.18,-26.9,-13.59
1899585,Auckland FC v Wellington P FC,1,10:05.9,10:13.4,7.5,4177,Auckland FC,finish,low_block,25.69,14.52,27.26,0.4
1899585,Auckland FC v Wellington P FC,1,10:13.4,10:15.2,1.8,867,Wellington P FC,chaotic,chaotic,-26.99,-0.37,-21.91,4.2
1899585,Auckland FC v Wellington P FC,1,10:29.9,10:32.7,2.8,867,Wellington P FC,create,medium_block,-25.22,5.77,-20.57,24.32
1899585,Auckland FC v Wellington P FC,1,10:32.7,10:40.0,7.3,867,Wellington P FC,direct,defending_direct,-20.06,24.79,46.47,29.28
1899585,Auckland FC v Wellington P FC,1,10:40.0,10:41.7,1.7,4177,Auckland FC,chaotic,chaotic,-46.64,-29.21,-51.86,-26.13
1899585,Auckland FC v Wellington P FC,1,10:47.4,10:49.8,2.4,867,Wellington P FC,chaotic,chaotic,45.08,30.6,51.39,24.08
1899585,Auckland FC v Wellington P FC,1,11:23.7,11:37.8,14.1,867,Wellington P FC,set_play,defending_set_play,48.63,21.61,48.22,3.98
1899585,Auckland FC v Wellington P FC,1,11:37.8,11:44.1,6.3,4177,Auckland FC,transition,defending_transition,-48.38,-4.73,7.7,13.35
1899585,Auckland FC v Wellington P FC,1,11:44.1,11:47.1,3.0,867,Wellington P FC,chaotic,chaotic,-7.33,-13.27,16.54,-3.48
1899585,Auckland FC v Wellington P FC,1,11:47.1,11:47.2,0.1,4177,Auckland FC,chaotic,chaotic,-17.08,3.24,-17.08,3.24
1899585,Auckland FC v Wellington P FC,1,11:47.2,11:53.4,6.2,867,Wellington P FC,chaotic,chaotic,17.28,-3.15,7.7,3.92
1899585,Auckland FC v Wellington P FC,1,12:10.9,12:11.1,0.2,867,Wellington P FC,create,medium_block,,,,
1899585,Auckland FC v Wellington P FC,1,12:11.1,12:17.4,6.3,867,Wellington P FC,finish,low_block,14.38,30.12,41.45,22.03
1899585,Auckland FC v Wellington P FC,1,12:17.4,12:18.2,0.8,4177,Auckland FC,chaotic,chaotic,-41.49,-21.43,-41.02,-17.45
1899585,Auckland FC v Wellington P FC,1,12:18.2,12:21.6,3.4,4177,Auckland FC,direct,defending_direct,-40.87,-17.09,-4.62,-14.84
1899585,Auckland FC v Wellington P FC,1,12:21.6,12:24.8,3.2,867,Wellington P FC,chaotic,chaotic,4.5,14.96,26.74,11.24
1899585,Auckland FC v Wellington P FC,1,12:24.8,12:31.6,6.8,4177,Auckland FC,chaotic,chaotic,-26.47,-11.03,-9.89,-18.31
1899585,Auckland FC v Wellington P FC,1,12:31.6,12:34.4,2.8,867,Wellington P FC,create,medium_block,10.07,17.99,18.09,21.79
1899585,Auckland FC v Wellington P FC,1,12:34.4,12:37.4,3.0,867,Wellington P FC,finish,low_block,18.18,22.01,5.04,28.7
1899585,Auckland FC v Wellington P FC,1,12:37.4,12:37.6,0.2,867,Wellington P FC,create,medium_block,5.01,28.69,5.0,28.67
1899585,Auckland FC v Wellington P FC,1,12:37.6,12:37.7,0.1,867,Wellington P FC,finish,low_block,5.01,28.6,5.01,28.6
1899585,Auckland FC v Wellington P FC,1,12:37.7,13:03.8,26.1,867,Wellington P FC,create,medium_block,4.95,28.44,-6.09,21.8
1899585,Auckland FC v Wellington P FC,1,13:03.8,13:21.8,18.0,4177,Auckland FC,create,medium_block,6.16,-22.01,4.54,-8.24
1899585,Auckland FC v Wellington P FC,1,13:21.8,13:24.2,2.4,4177,Auckland FC,finish,low_block,5.25,-9.01,5.09,-12.26
1899585,Auckland FC v Wellington P FC,1,13:24.2,13:24.6,0.4,4177,Auckland FC,create,medium_block,5.02,-12.18,4.95,-11.73
1899585,Auckland FC v Wellington P FC,1,13:24.6,13:25.9,1.3,4177,Auckland FC,finish,low_block,5.05,-11.39,5.61,-6.34
1899585,Auckland FC v Wellington P FC,1,13:25.9,13:36.0,10.1,4177,Auckland FC,create,medium_block,4.92,-4.86,2.99,34.82
1899585,Auckland FC v Wellington P FC,1,13:57.0,14:30.0,33.0,4177,Auckland FC,finish,low_block,11.81,33.4,43.41,-3.84
1899585,Auckland FC v Wellington P FC,1,14:30.0,14:57.2,27.2,867,Wellington P FC,chaotic,chaotic,-43.12,3.83,3.54,-25.51
1899585,Auckland FC v Wellington P FC,1,14:57.2,14:58.4,1.2,4177,Auckland FC,create,medium_block,-4.64,25.21,-19.6,19.66
1899585,Auckland FC v Wellington P FC,1,14:58.4,15:19.4,21.0,4177,Auckland FC,build_up,high_block,-20.57,19.32,-37.1,-3.51
1899585,Auckland FC v Wellington P FC,1,15:19.4,15:22.8,3.4,4177,Auckland FC,direct,defending_direct,-36.71,-3.48,6.93,-14.45
1899585,Auckland FC v Wellington P FC,1,15:22.8,15:24.3,1.5,867,Wellington P FC,chaotic,chaotic,-7.57,14.67,0.24,19.43
1899585,Auckland FC v Wellington P FC,1,15:24.3,15:29.7,5.4,4177,Auckland FC,create,medium_block,-0.58,-19.72,22.93,-14.62
1899585,Auckland FC v Wellington P FC,1,15:29.7,15:37.4,7.7,4177,Auckland FC,finish,low_block,23.46,-14.52,37.12,-12.04
1899585,Auckland FC v Wellington P FC,1,15:37.4,15:42.3,4.9,867,Wellington P FC,chaotic,chaotic,-37.43,11.94,-47.39,21.02
1899585,Auckland FC v Wellington P FC,1,15:42.3,15:48.9,6.6,4177,Auckland FC,finish,low_block,47.55,-21.45,42.7,-11.21
1899585,Auckland FC v Wellington P FC,1,15:48.9,15:49.4,0.5,867,Wellington P FC,chaotic,chaotic,-42.34,11.06,-41.34,10.19
1899585,Auckland FC v Wellington P FC,1,15:49.4,15:53.9,4.5,867,Wellington P FC,direct,defending_direct,-40.56,10.27,-5.06,24.56
1899585,Auckland FC v Wellington P FC,1,15:53.9,15:54.0,0.1,4177,Auckland FC,create,medium_block,4.99,-24.81,4.99,-24.81
1899585,Auckland FC v Wellington P FC,1,15:54.0,16:09.2,15.2,4177,Auckland FC,finish,low_block,5.15,-25.1,20.56,-26.92
1899585,Auckland FC v Wellington P FC,1,17:18.4,17:23.8,5.4,4177,Auckland FC,set_play,defending_set_play,24.26,-24.66,44.79,4.15
1899585,Auckland FC v Wellington P FC,1,17:45.7,17:48.1,2.4,867,Wellington P FC,create,medium_block,-34.11,6.61,-6.26,23.52
1899585,Auckland FC v Wellington P FC,1,17:48.1,17:49.1,1.0,4177,Auckland FC,chaotic,chaotic,5.78,-23.92,1.79,-26.39
1899585,Auckland FC v Wellington P FC,1,17:49.1,17:54.7,5.6,867,Wellington P FC,chaotic,chaotic,-1.35,26.42,38.44,18.14
1899585,Auckland FC v Wellington P FC,1,17:54.7,17:56.0,1.3,4177,Auckland FC,chaotic,chaotic,-39.28,-17.36,-48.0,-8.55
1899585,Auckland FC v Wellington P FC,1,17:56.0,17:58.7,2.7,4177,Auckland FC,direct,defending_direct,-47.22,-9.19,-7.03,-7.76
1899585,Auckland FC v Wellington P FC,1,17:58.7,18:04.0,5.3,867,Wellington P FC,finish,low_block,6.68,7.18,5.08,-24.31
1899585,Auckland FC v Wellington P FC,1,18:04.0,18:12.5,8.5,867,Wellington P FC,create,medium_block,5.0,-24.36,10.41,-31.33
1899585,Auckland FC v Wellington P FC,1,18:12.5,18:39.6,27.1,4177,Auckland FC,create,medium_block,-10.53,31.4,18.84,-7.61
1899585,Auckland FC v Wellington P FC,1,18:39.6,18:44.5,4.9,867,Wellington P FC,create,medium_block,-19.07,7.62,-5.56,-0.87
1899585,Auckland FC v Wellington P FC,1,18:44.5,18:50.8,6.3,4177,Auckland FC,create,medium_block,5.49,1.11,11.5,5.97
1899585,Auckland FC v Wellington P FC,1,18:50.8,19:03.1,12.3,4177,Auckland FC,finish,low_block,11.59,4.72,40.52,-9.08
1899585,Auckland FC v Wellington P FC,1,19:03.1,19:08.7,5.6,867,Wellington P FC,build_up,high_block,-40.33,10.21,-31.6,30.83
1899585,Auckland FC v Wellington P FC,1,19:13.3,19:18.2,4.9,4177,Auckland FC,chaotic,chaotic,26.84,-32.04,34.2,0.97
1899585,Auckland FC v Wellington P FC,1,19:18.2,19:25.6,7.4,867,Wellington P FC,build_up,high_block,-34.06,-0.84,-20.22,-22.58
1899585,Auckland FC v Wellington P FC,1,19:25.6,19:27.4,1.8,867,Wellington P FC,create,medium_block,-19.2,-23.77,-14.47,-30.01
1899585,Auckland FC v Wellington P FC,1,19:40.7,19:52.9,12.2,867,Wellington P FC,create,medium_block,,,-22.67,3.76
1899585,Auckland FC v Wellington P FC,1,19:52.9,19:56.5,3.6,867,Wellington P FC,direct,defending_direct,-21.47,3.17,13.62,-24.17
1899585,Auckland FC v Wellington P FC,1,19:56.5,19:59.5,3.0,867,Wellington P FC,create,medium_block,13.23,-24.83,18.53,-30.87
1899585,Auckland FC v Wellington P FC,1,22:09.8,22:16.3,6.5,4177,Auckland FC,direct,defending_direct,-22.0,26.23,30.03,27.27
1899585,Auckland FC v Wellington P FC,1,22:16.3,22:19.1,2.8,867,Wellington P FC,chaotic,chaotic,-30.49,-27.56,-40.18,-35.86
1899585,Auckland FC v Wellington P FC,1,22:31.9,22:35.0,3.1,867,Wellington P FC,chaotic,chaotic,-37.18,-35.09,-28.03,-23.13
1899585,Auckland FC v Wellington P FC,1,22:35.0,22:41.4,6.4,4177,Auckland FC,finish,low_block,28.11,22.75,5.75,8.99
1899585,Auckland FC v Wellington P FC,1,22:41.4,22:51.8,10.4,4177,Auckland FC,create,medium_block,5.23,8.58,5.57,33.21
1899585,Auckland FC v Wellington P FC,1,22:51.8,22:52.0,0.2,4177,Auckland FC,finish,low_block,5.51,33.02,5.18,32.59
1899585,Auckland FC v Wellington P FC,1,22:52.0,22:55.6,3.6,4177,Auckland FC,create,medium_block,4.56,31.92,21.41,29.2
1899585,Auckland FC v Wellington P FC,1,23:25.3,23:30.4,5.1,867,Wellington P FC,direct,defending_direct,-44.29,-1.5,6.37,-9.56
1899585,Auckland FC v Wellington P FC,1,23:30.4,23:35.1,4.7,4177,Auckland FC,create,medium_block,-6.52,9.33,-12.63,25.69
1899585,Auckland FC v Wellington P FC,1,23:35.1,23:43.5,8.4,867,Wellington P FC,quick_break,defending_quick_break,12.42,-26.0,36.27,-8.89
1899585,Auckland FC v Wellington P FC,1,23:43.5,23:49.4,5.9,4177,Auckland FC,chaotic,chaotic,-36.81,7.17,-8.28,-27.57
1899585,Auckland FC v Wellington P FC,1,23:49.4,23:51.0,1.6,867,Wellington P FC,chaotic,chaotic,8.16,27.97,15.98,33.16
1899585,Auckland FC v Wellington P FC,1,24:20.7,24:32.5,11.8,867,Wellington P FC,finish,low_block,12.84,32.5,-15.85,-2.65
1899585,Auckland FC v Wellington P FC,1,24:32.5,24:35.1,2.6,867,Wellington P FC,chaotic,chaotic,15.72,3.29,34.16,2.67
1899585,Auckland FC v Wellington P FC,1,24:35.1,24:38.9,3.8,4177,Auckland FC,chaotic,chaotic,-34.93,-2.87,-51.06,-6.01
1899585,Auckland FC v Wellington P FC,1,25:31.6,25:40.6,9.0,4177,Auckland FC,build_up,high_block,-43.03,1.55,-43.09,3.19
1899585,Auckland FC v Wellington P FC,1,25:40.6,25:44.2,3.6,4177,Auckland FC,direct,defending_direct,-42.38,2.58,-1.46,-22.9
1899585,Auckland FC v Wellington P FC,1,25:44.2,25:46.1,1.9,867,Wellington P FC,chaotic,chaotic,1.15,23.14,7.12,24.06
1899585,Auckland FC v Wellington P FC,1,25:51.3,25:54.5,3.2,867,Wellington P FC,create,medium_block,6.82,18.19,11.53,4.26
1899585,Auckland FC v Wellington P FC,1,25:54.5,26:09.5,15.0,867,Wellington P FC,finish,low_block,12.09,3.99,51.62,28.61
1899585,Auckland FC v Wellington P FC,1,26:38.2,26:39.0,0.8,867,Wellington P FC,set_play,defending_set_play,50.22,21.48,48.47,2.37
1899585,Auckland FC v Wellington P FC,1,26:39.0,26:42.1,3.1,4177,Auckland FC,chaotic,chaotic,-48.43,-0.63,-50.91,10.44
1899585,Auckland FC v Wellington P FC,1,28:12.1,28:21.9,9.8,4177,Auckland FC,direct,defending_direct,-38.56,7.96,3.12,9.81
1899585,Auckland FC v Wellington P FC,1,28:21.9,28:29.0,7.1,867,Wellington P FC,create,medium_block,-2.73,-9.79,11.5,28.61
1899585,Auckland FC v Wellington P FC,1,28:29.0,28:38.6,9.6,867,Wellington P FC,finish,low_block,12.05,28.86,45.05,7.29
1899585,Auckland FC v Wellington P FC,1,29:48.4,30:03.3,14.9,4177,Auckland FC,create,medium_block,-31.07,5.91,20.77,-30.42
1899585,Auckland FC v Wellington P FC,1,30:03.3,30:16.0,12.7,4177,Auckland FC,finish,low_block,21.28,-30.56,49.41,-3.71
1899585,Auckland FC v Wellington P FC,1,30:16.0,30:17.4,1.4,867,Wellington P FC,chaotic,chaotic,-49.39,2.54,-52.69,-0.81
1899585,Auckland FC v Wellington P FC,1,31:33.0,31:40.8,7.8,867,Wellington P FC,create,medium_block,-8.92,3.34,-3.89,-27.71
1899585,Auckland FC v Wellington P FC,1,31:40.8,31:46.4,5.6,4177,Auckland FC,chaotic,chaotic,3.6,27.29,22.45,7.62
1899585,Auckland FC v Wellington P FC,1,31:46.4,31:55.5,9.1,867,Wellington P FC,build_up,high_block,-22.61,-7.05,-22.03,27.28
1899585,Auckland FC v Wellington P FC,1,31:55.5,31:56.1,0.6,867,Wellington P FC,create,medium_block,-19.64,27.28,-8.73,26.98
1899585,Auckland FC v Wellington P FC,1,32:22.9,32:23.1,0.2,4177,Auckland FC,create,medium_block,,,,
1899585,Auckland FC v Wellington P FC,1,32:23.1,32:24.0,0.9,4177,Auckland FC,finish,low_block,9.55,-18.08,5.65,-10.36
1899585,Auckland FC v Wellington P FC,1,32:24.0,32:27.7,3.7,4177,Auckland FC,create,medium_block,5.13,-9.48,3.56,18.74
1899585,Auckland FC v Wellington P FC,1,32:27.7,32:31.4,3.7,4177,Auckland FC,finish,low_block,5.01,20.58,5.13,35.12
1899585,Auckland FC v Wellington P FC,1,32:31.4,32:31.5,0.1,4177,Auckland FC,create,medium_block,4.81,35.23,4.81,35.23
1899585,Auckland FC v Wellington P FC,1,32:33.6,32:35.7,2.1,867,Wellington P FC,create,medium_block,-8.56,-33.06,-19.76,-28.13
1899585,Auckland FC v Wellington P FC,1,32:35.7,32:41.1,5.4,867,Wellington P FC,build_up,high_block,-20.36,-27.67,-20.3,-33.04
1899585,Auckland FC v Wellington P FC,1,32:41.1,32:42.5,1.4,867,Wellington P FC,create,medium_block,-19.97,-33.21,-13.4,-33.73
1899585,Auckland FC v Wellington P FC,1,32:42.5,32:44.8,2.3,867,Wellington P FC,direct,defending_direct,-12.27,-33.77,18.87,-27.95
1899585,Auckland FC v Wellington P FC,1,32:44.8,32:46.7,1.9,867,Wellington P FC,create,medium_block,19.78,-27.73,24.84,-23.6
1899585,Auckland FC v Wellington P FC,1,32:46.7,32:52.8,6.1,867,Wellington P FC,finish,low_block,24.93,-23.37,5.81,-31.79
1899585,Auckland FC v Wellington P FC,1,32:52.8,32:53.5,0.7,867,Wellington P FC,create,medium_block,5.11,-31.86,4.94,-30.89
1899585,Auckland FC v Wellington P FC,1,32:53.5,32:55.0,1.5,867,Wellington P FC,finish,low_block,5.38,-30.64,6.71,-26.38
1899585,Auckland FC v Wellington P FC,1,32:55.0,32:59.3,4.3,867,Wellington P FC,create,medium_block,6.51,-25.2,9.26,21.33
1899585,Auckland FC v Wellington P FC,1,32:59.3,33:02.3,3.0,867,Wellington P FC,finish,low_block,9.7,22.09,23.12,32.05
1899585,Auckland FC v Wellington P FC,1,33:27.9,33:32.9,5.0,4177,Auckland FC,chaotic,chaotic,-15.74,-32.54,2.72,-33.93
1899585,Auckland FC v Wellington P FC,1,33:35.3,33:43.7,8.4,4177,Auckland FC,create,medium_block,-0.17,-34.89,-19.75,-27.58
1899585,Auckland FC v Wellington P FC,1,33:43.7,33:47.9,4.2,4177,Auckland FC,build_up,high_block,-20.79,-27.41,-21.57,-23.52
1899585,Auckland FC v Wellington P FC,1,33:47.9,33:50.0,2.1,4177,Auckland FC,create,medium_block,-19.54,-21.94,6.76,-5.26
1899585,Auckland FC v Wellington P FC,1,33:50.0,33:59.5,9.5,867,Wellington P FC,create,medium_block,-7.12,4.66,-19.17,-19.69
1899585,Auckland FC v Wellington P FC,1,33:59.5,34:04.2,4.7,867,Wellington P FC,build_up,high_block,-20.93,-18.8,-46.76,-13.58
1899585,Auckland FC v Wellington P FC,1,34:04.2,34:07.0,2.8,867,Wellington P FC,direct,defending_direct,-46.06,-13.75,3.07,-16.63
1899585,Auckland FC v Wellington P FC,1,34:07.0,34:17.0,10.0,4177,Auckland FC,create,medium_block,-3.96,16.81,21.14,22.73
1899585,Auckland FC v Wellington P FC,1,34:17.0,34:18.7,1.7,867,Wellington P FC,chaotic,chaotic,-21.1,-23.01,-10.25,-23.68
1899585,Auckland FC v Wellington P FC,1,34:18.7,34:30.9,12.2,4177,Auckland FC,finish,low_block,10.48,23.76,-1.26,11.75
1899585,Auckland FC v Wellington P FC,1,34:30.9,34:38.8,7.9,4177,Auckland FC,create,medium_block,0.27,-12.12,19.97,-29.3
1899585,Auckland FC v Wellington P FC,1,34:38.8,34:42.5,3.7,4177,Auckland FC,finish,low_block,20.21,-29.52,35.99,-23.29
1899585,Auckland FC v Wellington P FC,1,34:58.0,35:02.6,4.6,867,Wellington P FC,build_up,high_block,,,-29.56,-35.65
1899585,Auckland FC v Wellington P FC,1,35:21.6,35:33.4,11.8,867,Wellington P FC,build_up,high_block,-25.77,-32.14,-34.27,30.72
1899585,Auckland FC v Wellington P FC,1,35:47.4,35:58.4,11.0,867,Wellington P FC,build_up,high_block,-38.91,24.84,-31.71,34.14
1899585,Auckland FC v Wellington P FC,1,36:03.7,36:09.0,5.3,4177,Auckland FC,create,medium_block,0.52,-29.15,-19.96,0.75
1899585,Auckland FC v Wellington P FC,1,36:09.0,36:12.2,3.2,4177,Auckland FC,build_up,high_block,-20.18,1.47,-20.1,15.98
1899585,Auckland FC v Wellington P FC,1,36:12.2,36:19.5,7.3,4177,Auckland FC,create,medium_block,-19.44,17.61,13.27,32.88
1899585,Auckland FC v Wellington P FC,1,36:19.5,36:22.4,2.9,4177,Auckland FC,finish,low_block,14.17,32.72,13.63,20.81
1899585,Auckland FC v Wellington P FC,1,36:22.4,36:23.2,0.8,4177,Auckland FC,create,medium_block,13.83,20.49,15.08,18.47
1899585,Auckland FC v Wellington P FC,1,36:39.4,36:45.5,6.1,4177,Auckland FC,finish,low_block,12.07,19.22,10.71,12.7
1899585,Auckland FC v Wellington P FC,1,36:45.5,37:02.8,17.3,867,Wellington P FC,create,medium_block,-10.28,-12.37,-19.74,29.47
1899585,Auckland FC v Wellington P FC,1,37:02.8,37:12.9,10.1,867,Wellington P FC,build_up,high_block,-20.92,29.36,-20.16,-3.85
1899585,Auckland FC v Wellington P FC,1,37:12.9,37:14.7,1.8,867,Wellington P FC,create,medium_block,-19.39,-3.2,-19.52,6.52
1899585,Auckland FC v Wellington P FC,1,37:14.7,37:17.7,3.0,867,Wellington P FC,build_up,high_block,-20.6,7.41,-20.68,21.47
1899585,Auckland FC v Wellington P FC,1,37:17.7,37:25.8,8.1,867,Wellington P FC,create,medium_block,-19.9,22.76,22.52,13.21
1899585,Auckland FC v Wellington P FC,1,37:25.8,37:27.2,1.4,4177,Auckland FC,chaotic,chaotic,-23.05,-13.12,-18.48,-15.99
1899585,Auckland FC v Wellington P FC,1,37:27.2,37:30.2,3.0,867,Wellington P FC,chaotic,chaotic,18.57,15.94,18.62,20.3
1899585,Auckland FC v Wellington P FC,1,37:30.2,37:31.6,1.4,4177,Auckland FC,create,medium_block,-18.59,-20.5,-19.93,-20.36
1899585,Auckland FC v Wellington P FC,1,37:31.6,37:34.3,2.7,4177,Auckland FC,build_up,high_block,-20.77,-20.06,-20.14,-23.08
1899585,Auckland FC v Wellington P FC,1,37:34.3,37:38.0,3.7,4177,Auckland FC,create,medium_block,-19.81,-23.36,-11.57,-26.89
1899585,Auckland FC v Wellington P FC,1,37:38.0,37:42.2,4.2,867,Wellington P FC,chaotic,chaotic,11.46,26.74,25.74,31.68
1899585,Auckland FC v Wellington P FC,1,37:47.1,37:51.5,4.4,867,Wellington P FC,finish,low_block,27.36,31.3,5.36,5.02
1899585,Auckland FC v Wellington P FC,1,37:51.5,37:58.0,6.5,867,Wellington P FC,create,medium_block,4.81,4.28,16.32,0.02
1899585,Auckland FC v Wellington P FC,1,37:58.0,38:11.3,13.3,4177,Auckland FC,create,medium_block,-16.77,-0.26,23.42,17.59
1899585,Auckland FC v Wellington P FC,1,38:11.3,38:14.3,3.0,867,Wellington P FC,chaotic,chaotic,-24.45,-18.1,-27.13,-28.27
1899585,Auckland FC v Wellington P FC,1,38:34.2,38:41.8,7.6,4177,Auckland FC,finish,low_block,32.05,33.3,-29.9,-10.54
1899585,Auckland FC v Wellington P FC,1,38:41.8,38:45.8,4.0,4177,Auckland FC,quick_break,defending_quick_break,29.94,10.47,49.27,4.85
1899585,Auckland FC v Wellington P FC,1,38:45.8,38:51.5,5.7,4177,Auckland FC,finish,low_block,49.43,4.69,46.75,5.15
1899585,Auckland FC v Wellington P FC,1,38:51.5,39:06.0,14.5,4177,Auckland FC,create,medium_block,46.71,5.09,42.34,8.13
1899585,Auckland FC v Wellington P FC,1,39:06.0,39:09.3,3.3,867,Wellington P FC,chaotic,chaotic,-42.37,-8.64,-31.48,-28.45
1899585,Auckland FC v Wellington P FC,1,39:09.3,39:12.5,3.2,867,Wellington P FC,direct,defending_direct,-30.64,-28.43,17.34,-18.24
1899585,Auckland FC v Wellington P FC,1,39:12.5,39:12.9,0.4,4177,Auckland FC,create,medium_block,-18.19,18.04,-19.89,16.74
1899585,Auckland FC v Wellington P FC,1,39:12.9,39:42.8,29.9,4177,Auckland FC,build_up,high_block,-20.48,16.07,-24.12,27.93
1899585,Auckland FC v Wellington P FC,1,39:51.0,39:58.5,7.5,867,Wellington P FC,create,medium_block,13.73,-31.63,7.51,19.99
1899585,Auckland FC v Wellington P FC,1,39:58.5,40:06.2,7.7,867,Wellington P FC,finish,low_block,7.86,20.18,41.3,18.62
1899585,Auckland FC v Wellington P FC,1,40:06.2,40:07.2,1.0,4177,Auckland FC,chaotic,chaotic,-41.64,-18.44,-47.26,-18.54
1899585,Auckland FC v Wellington P FC,1,40:18.1,40:28.3,10.2,867,Wellington P FC,set_play,defending_set_play,35.9,26.68,41.98,5.38
1899585,Auckland FC v Wellington P FC,1,41:03.1,41:10.5,7.4,4177,Auckland FC,direct,defending_direct,,,21.98,-12.28
1899585,Auckland FC v Wellington P FC,1,41:10.5,41:14.1,3.6,867,Wellington P FC,create,medium_block,-22.02,12.74,-18.87,21.85
1899585,Auckland FC v Wellington P FC,1,41:14.1,41:24.4,10.3,867,Wellington P FC,build_up,high_block,-20.16,20.97,-20.41,13.55
1899585,Auckland FC v Wellington P FC,1,41:24.4,41:33.9,9.5,867,Wellington P FC,create,medium_block,-19.78,13.55,12.14,-30.2
1899585,Auckland FC v Wellington P FC,1,41:33.9,41:45.9,12.0,867,Wellington P FC,finish,low_block,12.14,-30.22,47.7,0.38
1899585,Auckland FC v Wellington P FC,1,42:20.9,42:26.5,5.6,4177,Auckland FC,direct,defending_direct,-39.66,9.92,30.93,18.02
1899585,Auckland FC v Wellington P FC,1,42:26.5,42:28.1,1.6,867,Wellington P FC,chaotic,chaotic,-30.95,-17.87,-23.05,-11.12
1899585,Auckland FC v Wellington P FC,1,42:28.1,42:36.3,8.2,4177,Auckland FC,finish,low_block,22.92,10.79,34.44,-18.41
1899585,Auckland FC v Wellington P FC,1,43:35.1,43:55.1,20.0,4177,Auckland FC,set_play,defending_set_play,33.69,-31.2,40.34,35.29
1899585,Auckland FC v Wellington P FC,1,43:55.1,44:13.5,18.4,4177,Auckland FC,finish,low_block,40.27,35.2,29.35,24.48
1899585,Auckland FC v Wellington P FC,1,44:13.5,44:19.6,6.1,867,Wellington P FC,build_up,high_block,-29.5,-23.8,-22.05,-27.94
1899585,Auckland FC v Wellington P FC,1,44:19.6,44:29.3,9.7,4177,Auckland FC,quick_break,defending_quick_break,21.55,28.33,43.35,1.38
1899585,Auckland FC v Wellington P FC,1,45:00.7,45:05.2,4.5,867,Wellington P FC,direct,defending_direct,-45.26,-9.12,-0.55,-9.62
1899585,Auckland FC v Wellington P FC,1,45:05.2,45:17.7,12.5,4177,Auckland FC,create,medium_block,0.54,9.56,14.41,30.57
1899585,Auckland FC v Wellington P FC,1,45:17.7,45:30.1,12.4,4177,Auckland FC,finish,low_block,14.68,30.57,53.19,7.7
1899585,Auckland FC v Wellington P FC,1,45:57.2,46:02.5,5.3,867,Wellington P FC,direct,defending_direct,-44.07,-8.36,-2.26,-25.78
1899585,Auckland FC v Wellington P FC,1,46:02.5,46:08.2,5.7,4177,Auckland FC,quick_break,defending_quick_break,2.71,26.26,31.01,19.21
1899585,Auckland FC v Wellington P FC,1,46:08.2,46:08.7,0.5,867,Wellington P FC,chaotic,chaotic,-30.76,-19.34,-28.73,-19.19
1899585,Auckland FC v Wellington P FC,1,46:08.7,46:15.5,6.8,4177,Auckland FC,finish,low_block,28.53,19.15,46.88,3.85
1899585,Auckland FC v Wellington P FC,1,47:01.9,47:02.9,1.0,4177,Auckland FC,set_play,defending_set_play,52.12,-32.54,47.56,-15.4
1899585,Auckland FC v Wellington P FC,1,47:22.1,47:26.7,4.6,867,Wellington P FC,build_up,high_block,-45.9,-9.18,-20.34,-2.68
1899585,Auckland FC v Wellington P FC,1,47:26.7,47:28.9,2.2,867,Wellington P FC,create,medium_block,-19.66,-1.93,-19.92,10.19
1899585,Auckland FC v Wellington P FC,1,47:28.9,47:31.7,2.8,867,Wellington P FC,build_up,high_block,-20.66,10.83,-20.05,20.56
1899585,Auckland FC v Wellington P FC,1,47:31.7,47:34.1,2.4,867,Wellington P FC,create,medium_block,-19.14,20.68,-19.9,25.58
1899585,Auckland FC v Wellington P FC,1,47:34.1,47:43.7,9.6,867,Wellington P FC,build_up,high_block,-20.52,25.74,-21.55,-21.13
1899585,Auckland FC v Wellington P FC,1,47:43.7,47:50.5,6.8,867,Wellington P FC,create,medium_block,-19.86,-20.7,17.66,8.8
